Timestep 	 x_error[2] 	 command torques[5] 	 f contact[2]
4.64407	-0.000309867     0.112415	 32.5671  33.4848  11.4873 -0.30744 -2.92428	2.2257e-11   -10.0188
4.64507	-0.000295938     0.112413	  32.5348   33.4842   11.4834 -0.309696  -2.92559	-5.5626e-12    -10.0197
4.64606	-0.000279154      0.11241	  32.4947   33.4824   11.4795 -0.312135  -2.92667	1.67712e-11    -10.0205
4.64711	-0.000261541      0.11241	  32.4662   33.4814   11.4762 -0.316086  -2.92731	-1.11818e-11     -10.0216
4.64811	-0.000252753     0.112408	  32.4471   33.4824   11.4728 -0.317779  -2.92901	      -0 -10.0225
4.6491	-0.000238287     0.112405	  32.4258   33.4821   11.4689 -0.319972  -2.93045	1.67728e-11    -10.0233
4.65011	-0.000250086     0.112403	 32.4111  33.4873  11.4672 -0.31962 -2.93297	1.11811e-11    -10.0242
4.6511	-0.000209967     0.112401	  32.3825   33.4811   11.4611 -0.324228  -2.93331	2.79494e-11    -10.0249
4.65212	-0.000195692     0.112398	  32.3645   33.4807   11.4572 -0.326313  -2.93479	3.35337e-11    -10.0257
4.65311	-0.000211624     0.112395	  32.3702   33.4878   11.4558 -0.325572  -2.93775	2.23512e-11    -10.0266
4.65411	-0.000193333     0.112393	  32.3431   33.4858   11.4517 -0.327957  -2.93892	1.67587e-11    -10.0272
4.65511	-0.000178005     0.112391	  32.3302   33.4852   11.4477 -0.330114   -2.9404	5.58441e-12    -10.0279
4.65612	-0.000163988     0.112388	  32.3193   33.4849   11.4438 -0.332118  -2.94196	2.23291e-11    -10.0286
4.65711	-0.000149779     0.112386	  32.3101   33.4847     11.44 -0.334115  -2.94353	1.11597e-11    -10.0293
4.65811	-0.000135514     0.112383	  32.3024   33.4844   11.4361 -0.336091  -2.94511	    -0 -10.03
4.6591	-0.000126217     0.112381	  32.3089    33.486   11.4326 -0.337621  -2.94709	2.78699e-11    -10.0307
4.66011	-0.000111944     0.112378	  32.3045   33.4858   11.4288 -0.339542  -2.94872	1.67115e-11    -10.0314
4.66111	-6.75974e-05     0.112376	  32.2869    33.479   11.4224 -0.344235  -2.94904	2.23442e-11    -10.0319
4.66211	-7.80236e-05     0.112375	  32.2864    33.484   11.4224 -0.346292   -2.9506	      -0 -10.0329
4.66312	-6.29319e-05     0.112373	  32.2858   33.4837   11.4185 -0.348171  -2.95226	2.79311e-11    -10.0335
4.66407	-4.83417e-05      0.11237	  32.2869   33.4836   11.4146 -0.349977  -2.95397	1.67569e-11    -10.0341
4.66506	-3.40618e-05     0.112368	 32.2894  33.4835  11.4108 -0.35173  -2.9557	2.23386e-11    -10.0346
4.66608	1.24349e-05    0.112366	  32.2766   33.4763   11.4043 -0.356446  -2.95602	2.79162e-11     -10.035
4.66706	-1.08159e-05     0.112363	  32.3089   33.4853   11.4037 -0.354627  -2.95958	1.67447e-11    -10.0357
4.66806	3.5512e-05   0.112361	  32.2958   33.4781   11.3974 -0.359237  -2.95991	5.57932e-12    -10.0361
4.66911	4.98326e-05    0.112358	  32.3029   33.4782   11.3937 -0.360854  -2.96171	1.11534e-11    -10.0366
4.67011	3.73055e-05    0.112356	  32.3222   33.4842   11.3923 -0.359956  -2.96466	2.2295e-11   -10.0371
4.67111	5.16113e-05    0.112353	   32.332   33.4842   11.3886 -0.361581  -2.96647	-1.67146e-11     -10.0363
4.67211	6.67953e-05    0.112352	  32.3428   33.4844   11.3863 -0.365693   -2.9673	2.79409e-11    -10.0384
4.67311	8.10668e-05     0.11235	  32.3549   33.4845   11.3826 -0.367226  -2.96916	1.6764e-11   -10.0388
4.67411	9.53216e-05    0.112348	   32.368   33.4846   11.3789 -0.368734  -2.97104	1.67621e-11    -10.0392
4.67511	0.000109615    0.112345	  32.3822   33.4847   11.3752 -0.370226  -2.97293	1.11725e-11    -10.0396
4.67611	0.000124043    0.112343	 32.3974  33.4848  11.3716 -0.37171 -2.97482	1.67542e-11      -10.04
4.67711	0.000138034    0.112341	  32.4136    33.485    11.368 -0.373134  -2.97674	1.11654e-11    -10.0403
4.67811	0.00015209   0.112338	  32.4307   33.4852   11.3644 -0.374544  -2.97867	      -0 -10.0407
4.67906	0.000166247    0.112336	  32.4487   33.4854   11.3608 -0.375945  -2.98061	     -0 -10.041
4.68007	0.000180204    0.112333	  32.4676   33.4857   11.3573 -0.377307  -2.98256	      -0 -10.0401
4.68106	0.000195395    0.112332	   32.487    33.486   11.3552 -0.381167  -2.98352	1.11835e-11     -10.042
4.68206	0.000242796     0.11233	  32.4906    33.479   11.3488 -0.385513  -2.98407	5.59139e-12    -10.0421
4.68318	0.000223146    0.112328	  32.5298   33.4867   11.3482 -0.383627  -2.98756	1.11813e-11    -10.0425
4.68409	0.00027101   0.112326	   32.554   33.4825   11.3427 -0.386857  -2.98872	      -0 -10.0426
4.68511	0.000250968    0.112323	  32.5747   33.4874   11.3414 -0.386047  -2.99161	     -0 -10.043
4.68611	0.000264679    0.112321	  32.5985   33.4877    11.338 -0.387236  -2.99365	5.58517e-12    -10.0432
4.68711	0.000278244    0.112318	  32.6232   33.4881   11.3346 -0.388395   -2.9957	2.23294e-11    -10.0434
4.68811	0.000292011    0.112316	  32.6483   33.4885   11.3312 -0.389556  -2.99775	      -0 -10.0436
4.68912	0.000305566    0.112313	  32.6742   33.4888   11.3279 -0.390681  -2.99981	      -0 -10.0428
4.69011	0.000320109    0.112312	  32.7004   33.4893   11.3261 -0.394535   -3.0008	5.59286e-12    -10.0444
4.69111	0.000333681     0.11231	 32.7276  33.4897  11.3228 -0.39558 -3.00291	1.11849e-11    -10.0445
4.69211	0.000347255    0.112308	  32.7554     33.49   11.3195 -0.396608  -3.00502	5.59147e-12    -10.0447
4.69311	0.000360837    0.112306	  32.7837   33.4904   11.3163 -0.397621  -3.00713	2.79499e-11    -10.0448
4.69411	0.000374101    0.112303	  32.8127   33.4909   11.3131 -0.398592  -3.00926	-5.58794e-12     -10.0449
4.69511	0.000387477    0.112301	  32.8421   33.4913   11.3099 -0.399558   -3.0114	1.67561e-11     -10.045
4.69607	0.000400783    0.112298	  32.8722   33.4917   11.3068 -0.400503  -3.01354	2.79113e-11    -10.0451
4.6971	0.00041439   0.112296	  32.9026   33.4921   11.3036 -0.401462  -3.01567	3.90501e-11    -10.0452
4.69811	0.000462392    0.112294	  32.9167   33.4852   11.2977 -0.405516  -3.01635	-5.57605e-12     -10.0443
4.69911	0.000470263    0.112293	  32.9566   33.4876   11.2968 -0.408699  -3.01775	1.67932e-11    -10.0457
4.70007	0.000483457    0.112291	  32.9887   33.4882   11.2938 -0.409472  -3.01996	1.67917e-11    -10.0457
4.70111	0.000496482    0.112289	  33.0205   33.4887   11.2909 -0.410214  -3.02216	1.67886e-11    -10.0458
4.70211	0.00048023   0.112286	  33.0636   33.4952   11.2903 -0.408309  -3.02554	1.67838e-11    -10.0458
4.70311	0.000493141    0.112284	  33.0969   33.4957   11.2873 -0.409076  -3.02775	2.79621e-11    -10.0458
4.70407	0.000505942    0.112282	  33.1305   33.4962   11.2844 -0.409822  -3.02996	      -0 -10.0458
4.70511	0.000518858    0.112279	  33.1645   33.4967   11.2815 -0.410565  -3.03218	2.23454e-11    -10.0458
4.70611	0.00053075   0.112277	  33.1991   33.4973   11.2787 -0.411201  -3.03443	1.1165e-11   -10.0458
4.70711	0.000543597    0.112274	  33.2336   33.4978   11.2758 -0.411917  -3.03665	      -0 -10.0458
4.70812	0.000591341    0.112272	  33.2526    33.491   11.2702 -0.415749  -3.03743	      -0 -10.0455
4.70911	0.000600014    0.112272	  33.2987   33.4935   11.2697 -0.419068  -3.03881	1.68142e-11    -10.0461
4.71011	0.000608516     0.11227	  33.3392   33.4952   11.2674 -0.419232  -3.04132	-5.60387e-12     -10.0461
4.71111	0.000588735    0.112267	 33.3892  33.5024  11.2673 -0.41686 -3.04493	1.68073e-11    -10.0461
4.71207	0.000606172    0.112265	   33.413   33.5012   11.2641 -0.417897   -3.0468	1.12006e-11    -10.0459
4.71306	0.000654228    0.112263	  33.4337   33.4943   11.2585 -0.421637  -3.04762	-1.67928e-11     -10.0456
4.71406	0.000667417    0.112261	  33.4703   33.4948   11.2558 -0.422187  -3.04989	2.23775e-11    -10.0455
4.71508	0.000643364    0.112258	  33.5237    33.503   11.2563 -0.419393  -3.05368	5.59065e-12    -10.0455
4.71619	0.000655157    0.112256	   33.561   33.5036   11.2538 -0.419866  -3.05598	3.91039e-11    -10.0454
4.7171	0.000696855    0.112254	  33.5891   33.4983   11.2488 -0.422975  -3.05713	1.11626e-11    -10.0452
4.71811	0.000694697    0.112251	   33.636   33.5021   11.2476 -0.422116  -3.06008	1.67326e-11     -10.044
4.71911	0.000690482     0.11225	  33.6741   33.5059   11.2485 -0.424716  -3.06153	1.11885e-11    -10.0455
4.72011	0.000696257    0.112248	  33.7247   33.5084   11.2467 -0.424503  -3.06431	-2.23746e-11     -10.0454
4.72111	0.000745061    0.112246	  33.7468   33.5014   11.2412 -0.428141  -3.06514	1.11847e-11    -10.0451
4.72213	0.00076221   0.112244	  33.7735   33.5002   11.2382 -0.428966  -3.06708	5.59043e-12    -10.0448
4.72311	0.000730626    0.112241	    33.84   33.5104   11.2396 -0.425332  -3.07139	1.67644e-11    -10.0448
4.72411	0.000741908    0.112239	  33.8793   33.5111   11.2373 -0.425603  -3.07375	2.23404e-11    -10.0446
4.72511	0.000790607    0.112237	   33.902   33.5041   11.2319 -0.429194  -3.07459	1.11629e-11    -10.0443
4.72612	0.000769742    0.112235	  33.9448   33.5106   11.2323 -0.426626  -3.07805	1.67318e-11    -10.0441
4.72711	0.000818376    0.112233	  33.9685   33.5036    11.227 -0.430197   -3.0789	5.60358e-12    -10.0437
4.72808	0.000793832    0.112232	  34.0225   33.5119   11.2295 -0.430125  -3.08159	5.6035e-12   -10.0441
4.72907	0.000835741    0.112231	   34.052   33.5065   11.2249 -0.433016  -3.08279	-1.12049e-11     -10.0437
4.73006	0.000846702    0.112228	  34.0921   33.5073   11.2228 -0.433122  -3.08521	      -0 -10.0435
4.73106	0.000857562    0.112226	  34.1323   33.5081   11.2208 -0.433208  -3.08762	1.11974e-11    -10.0432
4.73206	0.000830439    0.112224	  34.1919   33.5168    11.222 -0.429912  -3.09164	      -0 -10.0431
4.73306	0.000840564    0.112222	  34.2273   33.5173   11.2199 -0.429986  -3.09395	2.23709e-11    -10.0428
4.73411	0.000895058     0.11222	  34.2448   33.5088   11.2143 -0.433985   -3.0945	      -0 -10.0423
4.73511	0.000899686    0.112217	  34.2907   33.5111   11.2129 -0.433475  -3.09723	1.11685e-11    -10.0421
4.73609	0.000871738    0.112215	    34.35   33.5199   11.2143 -0.430097  -3.10124	-1.11587e-11      -10.042
4.73711	0.000881282    0.112212	  34.3832   33.5202   11.2124 -0.430129  -3.10351	1.67278e-11    -10.0409
4.73812	0.000899655    0.112212	  34.4174   33.5194   11.2119 -0.434498  -3.10417	5.59813e-12    -10.0418
4.73911	0.00090995    0.11221	  34.4569     33.52   11.2101 -0.434491  -3.10658	3.35844e-11    -10.0414
4.74011	0.000920285    0.112208	  34.4963   33.5205   11.2082 -0.434479  -3.10899	      -0 -10.0411
4.74111	0.000930167    0.112206	  34.5358   33.5212   11.2065 -0.434422  -3.11141	1.11885e-11    -10.0408
4.74212	0.000939726    0.112204	  34.5753   33.5219   11.2047 -0.434331  -3.11384	5.5918e-12   -10.0404
4.74311	0.0009495  0.112202	  34.6147   33.5226    11.203 -0.434255  -3.11625	1.11776e-11    -10.0401
4.74407	0.000959175      0.1122	   34.654   33.5233   11.2014 -0.434165  -3.11867	-1.67558e-11     -10.0397
4.74511	0.000968848    0.112197	  34.6933    33.524   11.1998 -0.434068  -3.12108	-5.58118e-12     -10.0394
4.74611	0.00101747   0.112195	 34.7186  33.5171   11.195 -0.43735 -3.12199	5.01882e-11    -10.0389
4.7471	0.00101936   0.112193	  34.7642   33.5198   11.1943 -0.436469   -3.1248	1.11464e-11    -10.0377
4.74811	0.00102779   0.112193	   34.798    33.525   11.2353 -0.512052    -3.099	-5.60618e-12     -10.0512
4.74907	0.00107065   0.112191	  34.8355   33.5145   11.1893 -0.441168  -3.12784	1.67954e-11    -10.0381
4.75011	0.00104867   0.112189	 34.8824  33.5212  11.1902 -0.43791 -3.13155	5.59721e-12    -10.0378
4.75106	0.00102572   0.112187	  34.9294   33.5281   11.1914 -0.434887  -3.13515	      -0 -10.0375
4.75207	0.00105877   0.112185	  34.9665   33.5248   11.1882 -0.436687  -3.13682	      -0 -10.0371
4.75306	0.001043 0.112183	  35.0075   33.5298   11.1887 -0.434331  -3.14004	-1.11804e-11     -10.0367
4.75406	0.00105097   0.112181	  35.0463   33.5307   11.1875 -0.434017  -3.14248	      -0 -10.0363
4.75506	0.00106058   0.112179	  35.0849   33.5314   11.1862 -0.433837  -3.14488	5.58275e-12    -10.0358
4.75606	0.00106906   0.112177	  35.1234   33.5322    11.185 -0.433557  -3.14731	-1.11565e-11     -10.0354
4.75706	0.00107741   0.112174	  35.1618   33.5331   11.1838 -0.433259  -3.14973	     -0 -10.035
4.75806	0.0010857  0.112172	   35.199   33.5347   11.1912 -0.448205  -3.14652	-5.60076e-12     -10.0371
4.75906	0.00107497   0.112172	  35.2449   33.5385   11.1848 -0.434067   -3.1542	-1.11981e-11     -10.0346
4.76006	0.00111623   0.112171	  35.2721    33.533    11.181 -0.436548   -3.1554	5.5979e-12    -10.034
4.76106	0.0011304  0.112169	  35.3082   33.5327   11.1794 -0.436652  -3.15763	1.11926e-11    -10.0336
4.76206	0.00110309   0.112167	  35.3576   33.5405   11.1814 -0.433181   -3.1614	5.59425e-12    -10.0333
4.76311	0.00111256   0.112165	  35.3952   33.5411   11.1803 -0.432922  -3.16379	      -0 -10.0328
4.76411	0.00112681   0.112163	  35.4335   33.5411   11.1789 -0.433039  -3.16606	1.11772e-11    -10.0325
4.76506	0.00115335   0.112161	  35.4683   33.5387   11.1765 -0.434178  -3.16789	1.11697e-11     -10.032
4.76606	0.00120154   0.112159	  35.4928   33.5319   11.1724 -0.437175  -3.16883	5.58058e-12    -10.0313
4.76706	0.00118693   0.112157	  35.5317   33.5368   11.1733 -0.434796  -3.17197	1.67283e-11    -10.0309
4.76806	0.00116586   0.112155	  35.5776   33.5433   11.1749 -0.431832  -3.17547	2.78549e-11    -10.0306
4.76906	0.00120253   0.112152	 35.6131  33.5396  11.1721 -0.43375 -3.17704	1.67676e-11      -10.03
4.77006	0.00120807   0.112152	  35.6434   33.5406   11.1733 -0.436519  -3.17811	2.23558e-11      -10.03
4.77106	0.00120939   0.112151	  35.6821   33.5429   11.1731 -0.435406  -3.18081	1.11759e-11    -10.0295
4.77206	0.0012156  0.112149	  35.7192   33.5442   11.1725 -0.434709  -3.18332	2.79322e-11    -10.0291
4.77306	0.00122368   0.112147	 35.7555  33.5451  11.1719 -0.43417 -3.18576	5.58444e-12    -10.0286
4.77406	0.00127922   0.112145	  35.7781   33.5371   11.1674 -0.437653  -3.18647	1.11639e-11     -10.028
4.77506	0.00121601   0.112143	  35.8347   33.5517   11.1726 -0.430977  -3.19151	1.11583e-11    -10.0277
4.77606	0.00122217   0.112141	  35.8708   33.5529   11.1722 -0.430305  -3.19398	5.57573e-12    -10.0272
4.77706	0.00122905   0.112139	  35.9065    33.554   11.1717 -0.429696  -3.19643	2.22873e-11    -10.0267
4.77806	0.00131965   0.112138	  35.9188   33.5394   11.1644 -0.436148  -3.19585	1.11345e-11    -10.0259
4.77916	0.00132652   0.112136	  35.9547   33.5408   11.1641 -0.435409  -3.19834	1.11739e-11    -10.0253
4.78011	0.00126724   0.112135	  36.0087   33.5549   11.1709 -0.431924  -3.20214	-1.67608e-11     -10.0256
4.7811	0.00127716   0.112134	   36.047   33.5559   11.1704 -0.431429  -3.20461	-3.3516e-11    -10.0252
4.78211	0.00127122   0.112132	  36.0858   33.5594   11.1711 -0.429635  -3.20754	1.67535e-11    -10.0246
4.78311	0.0012536   0.11213	  36.1225   33.5645   11.1725 -0.426951  -3.21072	2.23303e-11    -10.0241
4.7841	0.00126466   0.112128	  36.1552   33.5647   11.1718 -0.426658  -3.21298	      -0 -10.0236
4.78511	0.00126559   0.112126	  36.1907   33.5668   11.1719 -0.425504   -3.2156	5.57731e-12     -10.023
4.7861	0.00131585   0.112125	  36.2132   33.5598   11.1681 -0.428484  -3.21647	5.574e-12  -10.0224
4.78706	0.00127538   0.112123	  36.2594   33.5697   11.1717 -0.423777  -3.22058	      -0 -10.0221
4.78811	0.00130298   0.112121	  36.2878   33.5669   11.1698 -0.424846  -3.22225	1.11328e-11    -10.0215
4.78911	0.00130915   0.112119	  36.3212   33.5682   11.1697 -0.424087  -3.22468	2.22548e-11    -10.0205
4.79007	0.00131593   0.112119	  36.3543   33.5695   11.1712 -0.426227  -3.22605	2.2319e-11   -10.0209
4.79106	0.00132201   0.112117	  36.3875   33.5707   11.1711 -0.425402   -3.2285	-5.57903e-12     -10.0204
4.79206	0.0013279  0.112115	  36.4204   33.5719    11.171 -0.424558  -3.23095	      -0 -10.0198
4.79306	0.00133333   0.112114	  36.4532   33.5733    11.171 -0.423672   -3.2334	1.11525e-11    -10.0193
4.79406	0.00138217   0.112112	  36.4753   33.5667   11.1676 -0.426406  -3.23435	1.11483e-11    -10.0186
4.79506	0.00135702   0.112111	  36.5179   33.5742   11.1703 -0.422844  -3.23797	5.57176e-12    -10.0182
4.79634	0.00134184   0.112109	  36.5546   33.5794   11.1721 -0.420214  -3.24112	1.11378e-11    -10.0178
4.79706	0.00134318   0.112107	 36.5885  33.5816  11.1726 -0.41897 -3.24373	      -0 -10.0172
4.79807	0.00138947   0.112105	  36.6132   33.5759   11.1696 -0.421436  -3.24483	1.11232e-11    -10.0165
4.79909	0.00139304   0.112104	  36.6403    33.577   11.1697 -0.420427  -3.24717	      -0 -10.0159
4.80006	0.00141249   0.112104	  36.6685   33.5762   11.1702 -0.423046  -3.24825	-5.58442e-12     -10.0157
4.80106	0.00140019   0.112102	  36.7074   33.5815   11.1722 -0.420483  -3.25144	1.11672e-11    -10.0153
4.80206	0.00138471   0.112101	  36.7398   33.5864   11.1739 -0.417824  -3.25448	      -0 -10.0148
4.80307	0.00138765   0.112099	  36.7707   33.5882   11.1743 -0.416665  -3.25698	      -0 -10.0142
4.80406	0.00139326   0.112098	 36.8013  33.5896  11.1746 -0.41572  -3.2594	1.11567e-11    -10.0137
4.80506	0.00139733   0.112096	  36.8323   33.5914   11.1751 -0.414637  -3.26187	     -0 -10.013
4.80607	0.0014104  0.112095	 36.8668  33.5923  11.1752 -0.41418 -3.26424	5.57272e-12    -10.0126
4.80707	0.00140878   0.112093	  36.8979   33.5951   11.1761 -0.412619  -3.26689	1.11387e-11    -10.0121
4.80806	0.00139401   0.112091	  36.9256   33.5993   11.1778 -0.410115  -3.26973	5.56552e-12    -10.0114
4.8091	0.00143915    0.11209	  36.9464   33.5936    11.175 -0.412434  -3.27077	5.5612e-12   -10.0107
4.81006	0.0014376  0.112088	  36.9772   33.5965   11.1761 -0.410841  -3.27341	2.22343e-11    -10.0096
4.81111	0.00144706   0.112089	  36.9992   33.6001   11.2189 -0.488229  -3.24812	5.59413e-12    -10.0232
4.81206	0.00145182   0.112087	 37.0346   33.598   11.177 -0.41079 -3.27767	1.67584e-11    -10.0093
4.81307	0.0014779  0.112086	  37.0654   33.5982   11.1766 -0.410225  -3.27991	      -0 -10.0087
4.81406	0.00147289   0.112085	  37.0948   33.6003   11.1776 -0.409172  -3.28242	-1.11675e-11     -10.0083
4.81506	0.00148204   0.112083	 37.1239  33.6016  11.1781 -0.40835 -3.28475	5.58185e-12    -10.0077
4.81606	0.00144522   0.112082	  37.1543   33.6099   11.1817 -0.403942   -3.2883	-5.57972e-12     -10.0072
4.81706	0.00148346    0.11208	 37.1755  33.6056  11.1797 -0.40561 -3.28957	1.11541e-11    -10.0065
4.81806	0.00142128   0.112079	  37.2174   33.6196   11.1859 -0.398973  -3.29422	2.22966e-11    -10.0061
4.81906	0.00144715   0.112077	  37.2394   33.6173   11.1848 -0.399694  -3.29583	2.22885e-11    -10.0051
4.82006	0.0014896  0.112076	  37.2604   33.6125   11.1827 -0.401673    -3.297	1.11341e-11    -10.0048
4.82106	0.00146495   0.112074	 37.2922  33.6194  11.1858 -0.39816  -3.3003	1.11264e-11    -10.0044
4.82206	0.00146926   0.112073	  37.3189   33.6212   11.1867 -0.397036  -3.30267	1.11173e-11    -10.0037
4.82306	0.00148101   0.112071	  37.3452    33.622   11.1871 -0.396483  -3.30483	1.66616e-11    -10.0031
4.82406	0.00147067    0.11207	  37.3745   33.6266   11.1892 -0.394134  -3.30768	1.67095e-11    -10.0026
4.82506	0.00148975    0.11207	  37.3978    33.626   11.1907 -0.397192   -3.3085	2.22784e-11    -10.0025
4.82606	0.00149056   0.112069	  37.4246   33.6286   11.1919 -0.395694    -3.311	-5.56875e-12     -10.0019
4.82706	0.00149462   0.112067	  37.4506   33.6306   11.1929 -0.394448  -3.31339	1.11351e-11    -10.0013
4.82806	0.00150249   0.112066	  37.4756    33.632   11.1937 -0.393512  -3.31565	-5.56602e-12     -10.0007
4.82906	0.00149391   0.112065	  37.5025   33.6361   11.1956 -0.391256  -3.31839	1.11295e-11    -9.99969
4.83007	0.00149793   0.112064	  37.5277   33.6381   11.1967 -0.390021  -3.32076	1.66859e-11    -9.99964
4.83106	0.00150138   0.112062	  37.5527   33.6402   11.1978 -0.388739  -3.32313	1.11188e-11    -9.99906
4.83206	0.00150465   0.112061	  37.5776   33.6424    11.199 -0.387434  -3.32551	      -0 -9.99843
4.83307	0.00150967    0.11206	  37.6024   33.6443   11.2001 -0.386257  -3.32785	5.55451e-12    -9.99739
4.83411	0.0015099  0.112058	  37.6272    33.647   11.2015 -0.384703   -3.3303	1.10995e-11    -9.99732
4.83506	0.00153755   0.112057	  37.6502   33.6456   11.2011 -0.385269  -3.33203	2.22996e-11    -9.99654
