Timestep 	 x_error[2] 	 command torques[4] 	 f contact[2]
5.5261	0.000578122    0.112033	 35.6499  12.1724 0.922108 -4.43844	-1.67277e-10     -9.97378
5.5271	0.000575462    0.112033	 35.6517  12.1731 0.923113 -4.43882	2.23034e-11    -9.97371
5.5281	0.000572747    0.112033	 35.6536  12.1738 0.924163 -4.43921	-5.57582e-11     -9.97365
5.52906	0.000571009    0.112033	 35.6554  12.1746 0.925185 -4.43959	-2.78789e-11     -9.97358
5.5301	0.000568 0.112034	 35.6572  12.1753 0.926194 -4.43998	1.84e-10 -9.97352
5.5311	0.000566543    0.112034	 35.6592  12.1761 0.927298 -4.44036	-2.56483e-10     -9.97346
5.53212	0.000563936    0.112034	 35.6609  12.1767 0.928247 -4.44073	-2.23027e-10     -9.97339
5.5331	0.000561948    0.112034	 35.6629  12.1775 0.929403 -4.44112	7.8059e-11   -9.97333
5.53407	0.000571396    0.112034	 35.6644  12.1781 0.930237 -4.44145	-5.29682e-10     -9.97326
5.53507	0.000680565    0.112034	 35.6664  12.1788 0.931363 -4.44197	3.0666e-10   -9.97331
5.53606	0.000669491    0.112034	 35.6678  12.1795 0.932156 -4.44217	1.89568e-10    -9.97314
5.53706	0.00056788   0.112035	 35.6696  12.1802  0.93315 -4.44254	-1.95143e-10      -9.9731
5.53809	0.000549517    0.112035	 35.6719  12.1809 0.934473 -4.44311	1.33813e-10    -9.97318
5.5391	0.000652065    0.112035	 35.6726  12.1813 0.934839 -4.44325	-2.06292e-10     -9.97301
5.5401	0.000541462    0.112035	 35.6738  12.1818 0.935508 -4.44351	2.84346e-10    -9.97292
5.54106	0.000544433    0.112036	 35.6764  12.1828 0.936988 -4.44394	-2.1744e-10    -9.97287
5.5421	0.000539855    0.112036	  35.678  12.1834 0.937875 -4.44428	6.13288e-11    -9.97281
5.5431	0.000538483    0.112036	 35.6796  12.1841 0.938758 -4.44459	-9.47803e-11     -9.97274
5.5441	0.000535775    0.112036	 35.6812  12.1847 0.939655 -4.44492	-2.78764e-11     -9.97268
5.54506	0.000637694    0.112036	 35.6827  12.1853 0.940497 -4.44523	4.62746e-10    -9.97263
5.54612	0.000531318    0.112037	 35.6843  12.1859   0.9414 -4.44556	2.17434e-10    -9.97258
5.5471	0.000528704    0.112037	 35.6858  12.1865 0.942273 -4.44588	-4.01414e-10     -9.97252
5.5481	0.000526952    0.112037	 35.6876  12.1871 0.943263 -4.44621	-3.51235e-10     -9.97246
5.54906	0.000533788    0.112037	 35.6887  12.1876 0.943887 -4.44648	-6.13264e-11     -9.97241
5.55007	0.000531084    0.112037	 35.6887  12.1875 0.943939 -4.44665	-5.01758e-11     -9.97234
5.5511	0.000519319    0.112037	 35.6922  12.1888 0.945895 -4.44727	-1.00352e-10     -9.97243
5.55211	0.000516897    0.112038	 35.6937  12.1894 0.946716  -4.4475	-1.95127e-10      -9.9723
5.55306	0.000609656    0.112038	 35.6947  12.1899 0.947299 -4.44771	-8.92003e-11     -9.97221
5.55407	0.00051673   0.112038	35.6961 12.1904  0.9481  -4.448	-2.453e-10   -9.97217
5.55506	0.000562892     0.11197	  35.698  12.1911 0.949187 -4.44839	-2.62024e-10     -9.97215
5.55606	0.000603158    0.112038	 35.6995  12.1916 0.950033 -4.44869	2.73176e-10    -9.97223
5.55706	0.00059986   0.112038	  35.701  12.1922 0.950846 -4.44898	5.63075e-10    -9.97219
5.55806	0.000593231    0.112038	 35.7018  12.1926 0.951328 -4.44917	1.11499e-10    -9.97209
5.55906	0.00059261   0.112039	 35.7036  12.1932 0.952363 -4.44953	1.72823e-10    -9.97209
5.56006	0.000588999    0.112039	 35.7049  12.1937 0.953101  -4.4498	8.91988e-11    -9.97204
5.56106	0.000585012    0.112039	 35.7061  12.1941 0.953792 -4.45006	3.67943e-10    -9.97199
5.56206	0.000576981    0.112039	 35.7065  12.1943 0.953997 -4.45018	-2.28568e-10     -9.97189
5.56306	0.000578349    0.112039	35.7088 12.1951 0.95532 -4.4506	3.40066e-10     -9.9719
5.56406	0.000574503    0.112039	   35.71  12.1956 0.955975 -4.45084	2.67591e-10    -9.97185
5.56506	0.000570688    0.112039	 35.7111   12.196 0.956628 -4.45109	2.7874e-10   -9.97181
5.56606	0.000565436     0.11204	  35.712  12.1963  0.95712 -4.45128	-4.62705e-10     -9.97174
5.56706	0.000563918     0.11204	 35.7136  12.1969 0.958067 -4.45159	5.5747e-12   -9.97164
5.5681	0.000483607     0.11204	 35.7145  12.1973 0.958574  -4.4518	-1.89539e-10     -9.97158
5.56911	0.000481544     0.11204	 35.7157  12.1977 0.959276 -4.45204	-2.11837e-10     -9.97155
5.57007	0.000475612     0.11204	 35.7168  12.1981 0.959904 -4.45227	-1.61664e-10      -9.9715
5.57106	0.000482917     0.11204	  35.717  12.1982 0.960017 -4.45236	1.61663e-10    -9.97141
5.5721	0.000468694    0.112041	 35.7168   12.198 0.959951 -4.45251	3.45623e-10    -9.97139
5.5731	0.000469074    0.112041	 35.7193  12.1991  0.96137 -4.45283	-4.23664e-10     -9.97133
5.57413	0.000466964    0.112041	 35.7204  12.1995 0.962001 -4.45305	4.45961e-11    -9.97129
5.5751	0.000464357    0.112041	 35.7214  12.1998 0.962576 -4.45326	1.78384e-10    -9.97126
5.5761	0.00046223   0.112041	 35.7224  12.2002 0.963122 -4.45346	4.29234e-10    -9.97122
5.57711	0.000466759    0.112041	 35.7236  12.2006 0.963847  -4.4537	3.34467e-11    -9.97118
5.5781	0.000457412    0.112041	 35.7233  12.2005 0.963688 -4.45377	2.78721e-11    -9.97113
5.5791	0.000455254    0.112041	 35.7255  12.2013 0.964944  -4.4541	-2.45274e-10     -9.97111
5.58012	0.000453277    0.112042	 35.7261  12.2015 0.965331 -4.45426	4.90546e-10    -9.97107
5.5811	0.000450933    0.112042	 35.7271  12.2019 0.965913 -4.45447	-1.11487e-11     -9.97104
5.5821	0.000448762    0.112042	 35.7281  12.2022 0.966491 -4.45466	7.80409e-11    -9.97101
5.58311	0.000446489    0.112042	 35.7291  12.2026 0.967072 -4.45486	-1.44933e-10     -9.97098
5.5841	0.000444225    0.112042	 35.7297  12.2028 0.967431 -4.45501	-4.06925e-10     -9.97094
5.58511	0.000447243    0.112042	 35.7306  12.2031 0.967921 -4.45519	-2.00675e-10     -9.97091
5.5861	0.000439687    0.112042	 35.7336  12.2041 0.969628 -4.45569	-4.18076e-10       -9.971
5.58707	0.000439625    0.112042	 35.7323  12.2037 0.968925 -4.45554	-2.56416e-10     -9.97086
5.58811	0.000437445    0.112042	 35.7338  12.2042 0.969823 -4.45583	-1.61654e-10     -9.97087
5.58911	0.00043429   0.112043	 35.7349  12.2046 0.970468 -4.45602	2.78713e-10    -9.97084
5.5901	0.000431132    0.112043	  35.735  12.2046 0.970539 -4.45609	-1.22633e-10     -9.97078
5.5911	0.000428434    0.112043	 35.7353  12.2047 0.970716 -4.45618	-1.22632e-10     -9.97073
5.5921	0.000426846    0.112043	 35.7359  12.2049 0.971076 -4.45631	-1.00335e-10     -9.97069
5.5931	0.00042455   0.112043	 35.7367  12.2052 0.971582 -4.45649	-4.0134e-10    -9.97068
5.5941	0.000422209    0.112043	 35.7372  12.2053 0.971889 -4.45661	-2.17392e-10     -9.97065
5.5951	0.000420136    0.112043	 35.7381  12.2056 0.972407 -4.45677	-3.01004e-10     -9.97063
5.59611	0.000418126    0.112043	 35.7386  12.2058 0.972747  -4.4569	-1.22631e-10      -9.9706
5.5971	0.000416196    0.112043	 35.7394   12.206 0.973217 -4.45705	-8.36117e-11     -9.97058
5.5981	0.000413867    0.112043	   35.74  12.2062 0.973584 -4.45719	3.34446e-10    -9.97056
5.5991	0.000411798    0.112043	 35.7407  12.2065 0.974005 -4.45732	-2.34112e-10     -9.97053
5.60007	0.000413092    0.112044	  35.741  12.2065 0.974219 -4.45741	-2.56407e-10      -9.9705
5.60106	0.000407552    0.112044	 35.7427   12.207 0.975205 -4.45777	1.00334e-10    -9.97061
5.6021	0.000405208    0.112044	 35.7429  12.2071 0.975342 -4.45777	-6.68889e-11     -9.97051
5.6031	0.00040311   0.112044	 35.7427   12.207  0.97523 -4.45776	5.57404e-11    -9.97043
5.60407	0.000402386    0.112044	 35.7429  12.2071 0.975376 -4.45784	-3.34441e-11     -9.97041
5.6051	0.000399038    0.112044	 35.7445  12.2076 0.976349 -4.45811	-8.91847e-11     -9.97045
5.60606	0.000424926    0.112044	 35.7441  12.2075 0.976143 -4.45808	3.3444e-11   -9.97037
5.6071	0.000395079    0.112044	 35.7445  12.2076 0.976414 -4.45817	2.2296e-11   -9.97035
5.6081	0.000392972    0.112044	 35.7449  12.2077 0.976653 -4.45826	1.72793e-10    -9.97033
5.60906	0.000393034    0.112044	 35.7453  12.2078 0.976938 -4.45836	1.72793e-10    -9.97032
5.6101	0.000388777    0.112044	 35.7479  12.2086 0.978401 -4.45875	-1.28203e-10     -9.97041
5.6111	0.000386804    0.112044	  35.746   12.208 0.977406 -4.45852	3.51159e-10    -9.97028
5.6121	0.000384851    0.112044	 35.7463   12.208 0.977581 -4.45859	2.28531e-10    -9.97026
5.6131	0.00038288   0.112044	 35.7468  12.2081 0.977894 -4.45868	-3.56732e-10     -9.97025
5.61411	0.000380645    0.112044	 35.7471  12.2082 0.978086 -4.45875	-1.61644e-10     -9.97023
5.61511	0.000379457    0.112044	 35.7469  12.2081 0.978047 -4.45876	6.68869e-11    -9.97021
5.6161	0.000376845    0.112044	 35.7486  12.2086 0.979048 -4.45903	-9.47569e-11     -9.97025
5.61706	0.000375559    0.112044	 35.7482  12.2085 0.978841 -4.45897	2.61973e-10    -9.97019
5.6181	0.000373273    0.112044	 35.7486  12.2085 0.979138  -4.4591	-5.01653e-11     -9.97023
5.6191	0.000371102    0.112044	 35.7494  12.2088 0.979613  -4.4592	-7.80348e-11     -9.97021
5.62006	0.00036916   0.112045	 35.7487  12.2085 0.979232 -4.45913	1.05904e-10    -9.97016
5.62106	0.000375952    0.112045	 35.7488  12.2085 0.979346 -4.45917	4.4591e-11   -9.97016
5.6221	0.000365164    0.112045	 35.7499  12.2088 0.979994 -4.45933	3.90173e-10    -9.97018
5.6231	0.000363271    0.112045	 35.7489  12.2084 0.979482 -4.45921	-1.89511e-10     -9.97011
5.6241	0.000361371    0.112045	  35.749  12.2084  0.97958 -4.45924	-2.73119e-10      -9.9701
5.62506	0.000363131    0.112045	 35.7491  12.2084 0.979711 -4.45928	-1.11477e-11     -9.97009
5.6261	0.000357591    0.112045	  35.749  12.2083 0.979667 -4.45929	1.33772e-10    -9.97008
5.62711	0.000355719    0.112045	 35.7493  12.2083 0.979873 -4.45933	-1.39346e-10     -9.97007
5.6281	0.000353868    0.112045	 35.7493  12.2083 0.979953 -4.45935	1.95084e-10    -9.97007
5.62906	0.000351798    0.112045	 35.7492  12.2082  0.97993 -4.45934	2.00657e-10    -9.97004
5.6301	0.000350194    0.112045	 35.7519   12.209 0.981466 -4.45972	-2.78694e-10     -9.97017
5.6311	0.000348339    0.112045	 35.7493  12.2081 0.980084 -4.45938	4.68201e-10    -9.97004
5.6321	0.000346515    0.112045	 35.7492   12.208 0.980083 -4.45938	1.05902e-10    -9.97004
5.63306	0.000338153    0.112045	 35.7493   12.208 0.980177  -4.4594	3.06559e-10    -9.97003
5.6341	0.000342585    0.112045	 35.7491  12.2078 0.980092 -4.45938	-3.40002e-10     -9.97003
5.63506	0.00033174   0.112045	 35.7502  12.2081 0.980777 -4.45954	-5.46235e-10     -9.97008
5.63606	0.000328892    0.112045	 35.7493  12.2078 0.980317 -4.45942	-1.67214e-10     -9.97004
5.63706	0.000325821    0.112045	 35.7492  12.2077 0.980332 -4.45941	-5.01642e-10     -9.97003
5.63806	0.000322878    0.112045	 35.7489  12.2074 0.980164 -4.45937	4.12461e-10    -9.97003
5.63906	0.000319811    0.112045	 35.7488  12.2074 0.980192 -4.45935	1.83935e-10    -9.97002
5.64006	0.000316906    0.112044	 35.7484  12.2072 0.980016  -4.4593	9.47541e-11    -9.97001
5.64106	0.000328901    0.112044	 35.7482   12.207  0.97996 -4.45927	-3.73442e-10     -9.97001
5.64206	0.000309961    0.112044	 35.7497  12.2074 0.980864 -4.45953	3.56725e-10    -9.97014
5.64306	0.000308061    0.112044	 35.7476  12.2066 0.979708 -4.45918	-2.6754e-10       -9.97
5.64406	0.0003051  0.112044	 35.7474  12.2065 0.979636 -4.45914	-7.24586e-11        -9.97
5.64506	0.000321571    0.112044	 35.7473  12.2064 0.979652 -4.45912	1.83933e-10    -9.97001
5.64606	0.000297848    0.112044	 35.7487  12.2067 0.980507 -4.45937	-2.34099e-10     -9.97014
5.64706	0.000296107    0.112044	 35.7468  12.2061  0.97948 -4.45903	-4.45897e-11     -9.97001
5.64806	0.000293399    0.112044	 35.7462  12.2058 0.979193 -4.45895	1.33769e-10    -9.97001
5.64906	0.000314599    0.112044	  35.746  12.2056 0.979122  -4.4589	-1.059e-10   -9.97001
5.65011	0.000316796    0.112044	 35.7475   12.206 0.980051 -4.45915	5.07211e-10    -9.97015
5.65106	0.000314396    0.112044	 35.7434  12.2044 0.977783 -4.45862	3.56714e-10    -9.97002
5.6521	0.000312161    0.112044	  35.746  12.2053 0.979294 -4.45886	1.83931e-10    -9.97007
5.6531	0.000307784    0.112044	  35.745  12.2049 0.978791 -4.45871	2.22945e-11    -9.97005
5.65412	0.000309413    0.112044	 35.7458   12.205 0.979287 -4.45886	2.56389e-10    -9.97016
5.65511	0.000306894    0.112044	 35.7461  12.2052 0.979541 -4.45876	-2.22945e-11     -9.97009
5.65613	0.000306389    0.112044	  35.743  12.2039 0.977836 -4.45838	-2.11795e-10     -9.97004
5.65706	0.000300846    0.112044	 35.7428  12.2038 0.977785 -4.45832	1.11471e-11    -9.97005
5.65812	0.000304985    0.112044	 35.7438   12.204 0.978417 -4.45851	6.13094e-11    -9.97019
5.6591	0.00030239   0.112043	 35.7414  12.2031 0.977141 -4.45811	1.2819e-10   -9.97007
5.66012	0.000300349    0.112043	 35.7406  12.2027 0.976733 -4.45796	3.2326e-10   -9.97006
5.6611	0.000294519    0.112043	 35.7404  12.2026 0.976667 -4.45791	3.90139e-10    -9.97008
5.6621	0.000299301    0.112043	 35.7418  12.2029 0.977525 -4.45813	-6.68816e-11     -9.97023
5.6631	0.000296358    0.112043	 35.7391  12.2019 0.976076 -4.45768	3.56694e-10     -9.9701
5.6641	0.000290151    0.112043	 35.7383  12.2015 0.975691 -4.45755	3.90132e-10    -9.97011
5.66506	0.000291195    0.112043	 35.7416  12.2026 0.977588 -4.45792	-2.17361e-10     -9.97025
5.66611	0.000293128    0.112043	 35.7371  12.2009  0.97516 -4.45739	4.45861e-10    -9.97019
5.66707	0.000288631    0.112043	 35.7368  12.2007 0.975055 -4.45725	3.39965e-10    -9.97016
5.6681	0.000287148    0.112043	 35.7371  12.2007 0.975285 -4.45725	2.00634e-10    -9.97021
5.66911	0.000285428    0.112043	 35.7367  12.2005 0.975098 -4.45714	1.83913e-10    -9.97023
5.67011	0.00028938   0.112042	 35.7343  12.1995 0.973842 -4.45687	5.01576e-11    -9.97025
5.67106	0.000282863    0.112042	 35.7335  12.1991 0.973436 -4.45664	-2.00627e-10     -9.97018
5.6721	0.000285382    0.112042	  35.733  12.1988 0.973232 -4.45659	-5.57294e-11     -9.97026
5.67306	0.000225174    0.112042	 35.7321  12.1984 0.972766 -4.45637	-1.39321e-10     -9.97023
5.6741	0.000280909    0.112042	 35.7314  12.1981 0.972448 -4.45622	1.28174e-10    -9.97024
5.6751	0.00028033   0.112042	 35.7305  12.1976 0.972014 -4.45607	2.22909e-11    -9.97027
5.67612	0.00027892   0.112042	 35.7294  12.1971 0.971471 -4.45589	8.35896e-11    -9.97028
5.6771	0.000277569    0.112042	 35.7288  12.1968 0.971224 -4.45576	4.45806e-11     -9.9703
5.6781	0.000276551    0.112042	 35.7279  12.1964 0.970746 -4.45558	-2.06182e-10     -9.97032
5.67912	0.000274945    0.112041	 35.7272   12.196 0.970416 -4.45543	3.06482e-10    -9.97034
5.68011	0.000274087    0.112041	 35.7261  12.1955 0.969895 -4.45525	1.89459e-10    -9.97036
5.68106	0.000205375    0.112041	 35.7251  12.1951 0.969417 -4.45507	-2.22889e-10     -9.97038
5.6821	0.000271069    0.112041	 35.7244  12.1947 0.969063 -4.45489	-1.72736e-10     -9.97039
5.68312	0.00027062   0.112041	 35.7232  12.1942 0.968475  -4.4547	-5.01484e-11     -9.97042
5.6841	0.000262735    0.112041	 35.7222  12.1937 0.967961 -4.45451	1.95018e-10    -9.97044
5.6851	0.000270342    0.112041	 35.7234  12.1939   0.9687 -4.45465	-9.47225e-11      -9.9706
5.68611	0.00026661    0.11204	 35.7209   12.193 0.967393  -4.4542	-3.39876e-10     -9.97051
5.68707	0.00019068    0.11204	 35.7194  12.1924 0.966626 -4.45396	3.56584e-10    -9.97051
5.68811	0.000261221     0.11204	 35.7204  12.1926  0.96726 -4.45399	1.67146e-10    -9.97059
5.68906	0.000259754     0.11204	 35.7167  12.1911 0.965253 -4.45355	1.44856e-10    -9.97062
5.6901	0.000263625     0.11204	 35.7198  12.1922 0.967041 -4.45379	-1.22569e-10     -9.97073
5.6911	0.000262078     0.11204	 35.7149  12.1903 0.964367 -4.45309	-1.94989e-10     -9.97061
5.6921	0.000261379     0.11204	 35.7137  12.1897 0.963765 -4.45286	2.56265e-10    -9.97064
5.6931	0.000260039    0.112039	 35.7126  12.1892 0.963208 -4.45264	3.89958e-11    -9.97066
5.69411	0.000259369    0.112039	 35.7114  12.1886 0.962617 -4.45242	1.83833e-10    -9.97069
5.69512	0.000258249    0.112039	 35.7102  12.1881 0.962037 -4.45219	-5.57053e-10     -9.97072
5.69611	0.000257412    0.112039	  35.709  12.1876 0.961445 -4.45196	1.16978e-10    -9.97075
5.69706	0.000168644    0.112039	 35.7079   12.187 0.960857 -4.45172	-3.34213e-11     -9.97078
5.6981	0.000256377    0.112039	 35.7067  12.1865 0.960283 -4.45149	-1.39251e-10     -9.97081
5.69912	0.000254508    0.112038	 35.7051  12.1858 0.959436  -4.4512	3.34192e-11    -9.97082
5.70006	0.000244917    0.112038	  35.704  12.1852 0.958901 -4.45098	-4.62284e-10     -9.97087
5.70111	0.000252819    0.112038	 35.7051  12.1855 0.959621  -4.4511	-3.67593e-10     -9.97104
5.7021	0.000152732    0.112038	 35.7028  12.1846 0.958397 -4.45066	3.89854e-11      -9.971
5.7031	0.000148995    0.112038	 35.7014  12.1839 0.957701 -4.45046	2.00491e-10    -9.97108
5.70412	0.000152465    0.112038	  35.697   12.182 0.955363 -4.44971	7.23937e-11    -9.97068
5.70506	0.000253005    0.112037	  35.697   12.182 0.955363 -4.44971	-3.89812e-11     -9.97109
5.70611	0.000249352    0.112037	 35.6966  12.1818 0.955222 -4.44949	1.44781e-10    -9.97109
5.7071	0.000248163    0.112037	 35.6948  12.1811 0.954295 -4.44916	6.68192e-11     -9.9711
5.7081	0.000247463    0.112037	 35.6935  12.1804 0.953601 -4.44888	3.1181e-10   -9.97114
5.70906	0.000246719    0.112037	 35.6921  12.1798 0.952903  -4.4486	2.56119e-10    -9.97117
5.71011	0.000247538    0.112036	 35.6903   12.179 0.952008 -4.44829	-1.44756e-10     -9.97121
5.7111	0.000244998    0.112036	 35.6888  12.1784 0.951231 -4.44798	-6.68076e-11     -9.97123
5.7121	0.000244817    0.112036	 35.6876  12.1778 0.950615 -4.44772	-3.11755e-10     -9.97129
5.7131	0.000244501    0.112036	 35.6861  12.1771 0.949864 -4.44743	-1.11336e-10     -9.97133
5.7141	0.000243426    0.112036	 35.6847  12.1765 0.949162 -4.44714	-1.50296e-10     -9.97136
5.7151	0.000243335    0.112035	 35.6829  12.1757 0.948232 -4.44681	-1.7812e-10     -9.9714
5.7161	0.000243105    0.112035	 35.6813   12.175 0.947397 -4.44649	2.00375e-10    -9.97144
5.71706	0.000129394    0.112035	 35.6798  12.1743 0.946643 -4.44619	3.89597e-11    -9.97147
5.7181	0.000237151    0.112035	 35.6801  12.1743 0.946865  -4.4461	2.22616e-10    -9.97158
5.7191	0.000240481    0.112035	 35.6763  12.1727 0.944876  -4.4456	-2.44865e-10     -9.97162
5.72011	0.000238548    0.112034	 35.6773   12.173 0.945483 -4.44551	-6.12127e-11     -9.97168
5.72106	0.000235996    0.112034	  35.674  12.1717 0.943704 -4.44498	-7.23378e-11     -9.97167
5.7221	0.000241634    0.112034	 35.6726   12.171 0.942995 -4.44471	-2.33693e-10     -9.97175
5.7231	0.000240479    0.112034	   35.67  12.1699 0.941627 -4.44423	-1.11275e-10     -9.97175
5.7241	0.000238138    0.112034	 35.6682  12.1691  0.94069 -4.44387	-2.83734e-10     -9.97177
5.72511	0.00023796   0.112033	  35.667  12.1686 0.940085 -4.44358	-1.33513e-10     -9.97184
5.72611	0.000238175    0.112033	 35.6648  12.1676  0.93894 -4.44319	3.56012e-10    -9.97188
5.72712	0.00023705   0.112033	 35.6634   12.167 0.938274 -4.44288	1.55745e-10    -9.97193
5.7281	0.00023678   0.112033	 35.6617  12.1662 0.937374 -4.44253	-5.28384e-10     -9.97198
5.72911	0.000236225    0.112032	   35.66  12.1655 0.936519 -4.44218	-2.78078e-11     -9.97203
5.73011	0.000230079    0.112032	 35.6584  12.1647 0.935686 -4.44183	2.44691e-10    -9.97206
5.73111	0.000234032    0.112032	 35.6583  12.1646 0.935698 -4.44168	-2.05749e-10     -9.97218
5.7321	0.000230198    0.112032	 35.6549  12.1632 0.933918 -4.44114	3.72544e-10    -9.97218
5.73312	0.000233328    0.112032	 35.6548   12.163 0.933926 -4.44096	6.67193e-11    -9.97229
5.73411	0.000233938    0.112031	 35.6513  12.1616 0.932026 -4.44039	7.78327e-11     -9.9723
5.73512	0.000102208    0.112031	 35.6474  12.1599 0.929946 -4.43983	-1.22299e-10     -9.97234
5.7361	8.54815e-05    0.112031	 35.6453   12.159 0.928854 -4.43943	6.67027e-11    -9.97242
5.73711	0.000234851    0.112031	 35.6489  12.1602  0.93094 -4.43971	-6.11405e-11     -9.97261
5.73811	0.000229016     0.11203	  35.645  12.1587 0.928833   -4.439	-3.16788e-10     -9.97254
5.73911	0.000231531     0.11203	 35.6434   12.158 0.928042 -4.43864	-6.66862e-11      -9.9726
5.74011	0.000231886     0.11203	 35.6399  12.1565 0.926148 -4.43805	5.55667e-12    -9.97261
5.7411	0.000219549     0.11203	 35.6381  12.1557 0.925206 -4.43767	-2.66696e-10     -9.97268
5.7421	0.00023815   0.112029	 35.6384  12.1557 0.925481  -4.4376	5.00014e-11    -9.97286
5.7431	0.000234006    0.112029	 35.6332  12.1537 0.922669 -4.43675	-2.722e-10   -9.97277
5.7441	0.000233935    0.112029	 35.6311  12.1527  0.92155 -4.43632	-5.55456e-11     -9.97282
5.7451	0.000218653    0.112029	  35.629  12.1518 0.920469 -4.43589	3.05471e-10    -9.97288
5.7461	0.000239546    0.112028	   35.63   12.152 0.921131 -4.43591	-9.99638e-11      -9.9731
5.74712	0.000233265    0.112028	 35.6249    12.15 0.918339 -4.43505	2.55433e-10      -9.973
5.7481	0.000234219    0.112028	 35.6229  12.1491 0.917291 -4.43463	5.49679e-10    -9.97306
5.74911	0.000217948    0.112028	 35.6207  12.1482 0.916183 -4.43419	2.77586e-11    -9.97312
